id,gid,x,y,dir_x,dir_y,radius,time
9,0,170.449707,-109.347633,0.037650,0.338566,2.000000,42.250000
0,0,208.246170,9.141059,0.162851,0.114569,2.000000,42.500000
1,0,170.233383,125.482475,0.056939,0.232714,2.000000,42.500000
2,0,70.267838,198.299942,0.183517,0.057497,2.000000,42.500000
3,0,-52.865475,198.741257,0.222366,0.228478,2.000000,42.500000
4,0,-152.671097,125.931786,0.143578,0.163437,2.000000,42.500000
5,0,-190.558899,8.851636,0.275870,0.176132,2.000000,42.500000
6,0,-153.398193,-108.999611,0.218059,0.348776,2.000000,42.500000
7,0,-53.248165,-181.175232,0.078518,0.193243,2.000000,42.500000
8,0,70.260849,-181.360107,0.394355,0.385233,2.000000,42.500000
9,0,170.519180,-109.271179,0.277897,0.305811,2.000000,42.500000
0,0,208.321320,9.156179,0.300618,0.060484,2.000000,42.750000
1,0,170.313507,125.491447,0.320474,0.035901,2.000000,42.750000
2,0,70.309555,198.310211,0.166869,0.041051,2.000000,42.750000
3,0,-52.830589,198.839310,0.139541,0.392194,2.000000,42.750000
4,0,-152.645569,125.995796,0.102137,0.256057,2.000000,42.750000
5,0,-190.539032,8.863682,0.079459,0.048184,2.000000,42.750000
6,0,-153.396851,-108.933701,0.005347,0.263632,2.000000,42.750000
7,0,-53.199070,-181.162338,0.196379,0.051583,2.000000,42.750000
